id,name,brand,price,currency,has_discount,promocode,discount_value,price_after_sale,discount_amount,url,img,scraped_at,country
16145061,Professional Ultracomplex,Splat,4.8,gbp/£,True,teeth,15,4.08,0.72,/splat/professional-ultracomplex-bio-active-toothpaste-for-complex-care-and-whitening-of-sensitive-teeth/,/splat/7640168930172_01-o__220909.jpg,2024-05-08 11:05:49,uk
15924541,Caries Protection,Elmex,8.6,gbp/£,True,teeth,15,7.31,1.29,/elmex/caries-protection-cosmetic-set-i/,/elmex/8714789994185_01-o__230109.jpg,2024-05-08 11:05:49,uk
15656849,Rapid,Sensodyne,5.7,gbp/£,True,teeth,15,4.85,0.85,/sensodyne/rapid-fluoride-toothpastes-for-sensitive-teeth/,/sensodyne/8596149002385_01-o__180406.jpg,2024-05-08 11:05:49,uk
600376,Black is White,Curaprox,19.1,gbp/£,True,teeth,15,16.24,2.86,/curaprox/black-is-white/,/curaprox/7612412423822_01-o__170127.jpg,2024-05-08 11:05:49,uk
16189606,Applemint,Brush Baby,3.2,gbp/£,False,,0,3.2,0.0,/brush-baby/applemint-toothpaste-for-children/,/brush_baby/5060178100587_01-o__230613.jpg,2024-05-08 11:05:49,uk
15864677,Caries Protection Whitening,Elmex,5.9,gbp/£,True,teeth,15,5.02,0.88,/elmex/caries-protection-whitening-whitening-toothpaste-with-fluoride/,/elmex/8718951240858_11-o__190416.jpg,2024-05-08 11:05:49,uk
503050,Smokers Formula,White Glo,5.5,gbp/£,True,teeth,15,4.68,0.82,/white-glo/smokers-formula-cosmetic-set-i/,/white-glo/whgsmow_kset10_01__151016.jpg,2024-05-08 11:05:49,uk
16139599,Complete Protect 7 Original,Blend-a-med,1.5,gbp/£,False,,0,1.5,0.0,/blend-a-med/complete-protect-7-original-toothpaste-for-complete-protection-of-teeth/,/blend-a-med/8006540391488_01-o__220816.jpg,2024-05-08 11:05:49,uk
16007016,Herbal Fresh,Parodontax,3.7,gbp/£,True,teeth,15,3.14,0.56,/parodontax/herbal-fresh-anti-bleeding-toothpaste-764934/,/parodontax/5054563066138_01-o__200109.jpg,2024-05-08 11:05:49,uk
16147443,Caries Protection Complete Care,Elmex,5.9,gbp/£,True,teeth,15,5.02,0.88,/elmex/caries-protection-complete-care-refreshing-toothpaste-for-complete-protection-of-teeth-6652865/,/elmex/8718951516014_02-o__220929.jpg,2024-05-08 11:05:49,uk
16142490,Smokers,DentYucral,3.6,gbp/£,False,,0,3.6,0.0,/dentyucral/smokers-whitening-tooth-powder/,/dentyucral/8470002079106_01-o__220818.jpg,2024-05-08 11:05:49,uk
16145057,Biomed Gum Health,Splat,4.1,gbp/£,True,teeth,15,3.48,0.62,/splat/biomed-gum-health-organic-toothpaste/,/splat/2800015078395_01-o__220908.jpg,2024-05-08 11:05:49,uk
15989744,Kids,Lavera,5.5,gbp/£,False,,0,5.5,0.0,/lavera/volume-strength-toothpaste-for-children/,/lavera/4021457629220_01-o__191002.jpg,2024-05-08 11:05:49,uk
16188199,Toothpaste Spearmint,BEN&ANNA,3.7,gbp/£,False,,0,3.7,0.0,/benanna/toothpaste-spearmint-natural-toothpaste-with-fluoride/,/benanna/4260491223050_01-o__230331.jpg,2024-05-08 11:05:49,uk
15971310,O3X Toothpaste,BlanX,5.7,gbp/£,False,,0,5.7,0.0,/blanx/o3x-oxygen-power-whitening-toothpaste/,/blanx/8017331065891_01-o__190919.jpg,2024-05-08 11:05:49,uk
16226343,Sensitive Gums Mint,Marvis,7.8,gbp/£,True,teeth,15,6.63,1.17,/marvis/sensitive-gums-mint-sensitive-toothpaste/,/marvis/8004395112425_01-o__240305.jpg,2024-05-08 11:05:49,uk
16120170,Toothpaste Life's a Beach,HAAN,5.4,gbp/£,False,,0,5.4,0.0,/haan/toothpaste-lifes-a-beach-fluoride-free-toothpaste-refillable/,/haan/5060917120081_01-o__220405.jpg,2024-05-08 11:05:49,uk
16226460,Perfect White Sensitive,Beverly Hills Formula,5.6,gbp/£,False,,0,5.6,0.0,/beverly-hills-formula/perfect-white-sensitive-whitening-toothpaste/,/beverly-hills-formula/5020105004340_01-o__240423.jpg,2024-05-08 11:05:49,uk
479410,Micro-Granules,Signal,2.4,gbp/£,False,,0,2.4,0.0,/signal/micro-granules-toothpaste/,/signal/sigmrcu_ktps10__150511.jpg,2024-05-08 11:05:49,uk
16139591,Extra White & Fresh,Blend-a-med,2.1,gbp/£,False,,0,2.1,0.0,/blend-a-med/extra-white-fresh-refreshing-toothpaste/,/blend-a-med/8006540391525_01-o__220816.jpg,2024-05-08 11:05:49,uk
16012425,White Now Detox Charcoal,Signal,4.1,gbp/£,True,teeth,15,3.48,0.62,/signal/white-now-detox-charcoal-whitening-toothpaste-with-activated-charcoal/,/signal/8710604754200_01-o__200217.jpg,2024-05-08 11:05:49,uk
86801,Dental Care,Weleda,5.1,gbp/£,True,teeth,15,4.34,0.76,/weleda/dental-care-toothpaste/,/weleda/4001638098014_01-o__211012.jpg,2024-05-08 11:05:49,uk
16052612,Parodont Expert,Meridol,14.9,gbp/£,True,teeth,15,12.66,2.24,/meridol/parodont-expert-toothpaste-against-gum-bleeding-and-periodontal-disease-297934/,/meridol/8590232000494_01-o__230807.jpg,2024-05-08 11:05:49,uk
15947272,Green Tartar Eliminating,Ecodenta,2.4,gbp/£,False,,0,2.4,0.0,/ecodenta/green-tartar-eliminating-refreshing-toothpaste-against-plaque/,/ecodenta/4770001333815_01-o__170112.jpg,2024-05-08 11:05:49,uk
496010,Max White One,Colgate,4.5,gbp/£,True,teeth,15,3.82,0.68,/colgate/max-white-one-whitening-toothpaste/,/colgate/8714789881188_01-o__221128.jpg,2024-05-08 11:05:49,uk
15744649,Be You Express Yourself,Curaprox,14.4,gbp/£,True,teeth,15,12.24,2.16,/curaprox/be-you-express-yourself-cosmetic-set-i/,/curaprox/7612412425673_02-o__180918.jpg,2024-05-08 11:05:49,uk
16166905,Max White Limited Edition,Colgate,2.8,gbp/£,False,,0,2.8,0.0,/colgate/max-white-limited-edition-refreshing-toothpaste-limited-edition/,/colgate/8718951372498_01-o__230130.jpg,2024-05-08 11:05:49,uk
16011679,Kids 3+ Years,Colgate,2.0,gbp/£,False,,0,2.0,0.0,/colgate/kids-3-years-toothpaste-for-children-aged-3-6-years-with-fluoride/,/colgate/8718951321434_01-o__200212.jpg,2024-05-08 11:05:49,uk
16122283,Black Lux,Curasept,13.0,gbp/£,False,,0,13.0,0.0,/curasept/black-lux-black-whitening-toothpaste-with-whitening-effect/,/curasept/8056746071998_01-o__220218.jpg,2024-05-08 11:05:49,uk
16136940,Optima,Apis Natural Cosmetics,3.9,gbp/£,False,,0,3.9,0.0,/apis-natural-cosmetics/optima-toothpaste-with-dead-sea-minerals/,/apis_natural_cosmetics/5901810041113_01-o__230906.jpg,2024-05-08 11:05:49,uk
16141120,Gentle Combo Pack,Swissdent,8.9,gbp/£,False,,0,8.9,0.0,/swissdent/gentle-combo-pack-set-for-perfectly-clean-teeth-mint/,/swissdent/7640126890043_01-o__220829.jpg,2024-05-08 11:05:49,uk
16156104,Natural Toothpaste Black,BEN&ANNA,5.5,gbp/£,True,teeth,15,4.68,0.82,/benanna/natural-toothpaste-black-toothpaste-with-activated-charcoal/,/benanna/4260491220509_01-o__221101.jpg,2024-05-08 11:05:49,uk
418818,Extreme Promo Kit,Swissdent,23.6,gbp/£,True,teeth,15,20.06,3.54,/swissdent/extreme-promo-kit-cosmetic-set-v/,/swissdent/7640126190150_01-o__200123.jpg,2024-05-08 11:05:49,uk
16107194,The Mints Amarelli Licorice,Marvis,3.6,gbp/£,True,teeth,15,3.06,0.54,/marvis/amarelli-licorice-toothpaste/,/marvis/8004395111343_01-o__211122.jpg,2024-05-08 11:05:49,uk
16103885,Coconut Oil Shine,White Glo,5.6,gbp/£,True,teeth,15,4.76,0.84,/white-glo/coconut-oil-shine-whitening-toothpaste-with-brush/,/white-glo/9319871001131_01-o__211129.jpg,2024-05-08 11:05:49,uk
87044,Dental Care,Weleda,5.0,gbp/£,True,teeth,15,4.25,0.75,/weleda/dental-care-toothpaste-with-sea-salt/,/weleda/4001638098090_01-o__230809.jpg,2024-05-08 11:05:49,uk
16077153,Travel Kit,White Glo,2.4,gbp/£,False,,0,2.4,0.0,/white-glo/travel-kit-travel-set-bluefor-teeth/,/white-glo/9319871000356_01-o__220624.jpg,2024-05-08 11:05:49,uk
531182,Pronamel Daily Protection,Sensodyne,4.4,gbp/£,True,teeth,15,3.74,0.66,/sensodyne/pro-namel-toothpaste-dental-enamel-protecting/,/sensodyne/5999518572138_01-o__221027.jpg,2024-05-08 11:05:49,uk
15863296,Total Whitening,Colgate,3.4,gbp/£,False,,0,3.4,0.0,/colgate/total-whitening-whitening-toothpaste-584257/,/colgate/8718951226807_01-o__221125.jpg,2024-05-08 11:05:49,uk
16133562,Professional Sensitivity & Gum Calm Gentle Whitening,Oral B,3.8,gbp/£,True,teeth,15,3.23,0.57,/oral-b/professional-sensitivity-gum-calm-gentle-whitening-whitening-toothpaste/,/oral-b/8001841520285_01-o__220701.jpg,2024-05-08 11:05:49,uk
16087872,Sensitive Whitening,Ecodenta,4.0,gbp/£,True,teeth,15,3.4,0.6,/ecodenta/expert-black-whitening-whitening-toothpaste-for-sensitive-teeth/,/ecodenta/4770001003206_01-o__210809.jpg,2024-05-08 11:05:49,uk
16125893,ADS 350,Curasept,9.6,gbp/£,False,,0,9.6,0.0,/curasept/ads-350-dental-gel-to-treat-periodontitis/,/curasept/8056746070274_01-o__220218.jpg,2024-05-08 11:05:49,uk
418774,Emergency Kit Red,Swissdent,20.2,gbp/£,False,,0,20.2,0.0,/swissdent/emergency-kit-red-cosmetic-set-i/,/swissdent/7640126190181_01-o__121112.jpg,2024-05-08 11:05:49,uk
15970161,Sweet & Sour Rhubarb,Marvis,6.5,gbp/£,True,teeth,15,5.52,0.98,/marvis/marvis-sweet-sour-rhubarb-toothpaste/,/marvis/8004395111640_01-o__190911.jpg,2024-05-08 11:05:49,uk
418779,Repair & Protect Whitening,Sensodyne,5.5,gbp/£,False,,0,5.5,0.0,/sensodyne/repair-protect-whitening-whitening-toothpaste-for-sensitive-teeth/,/sensodyne/5054563103680_01-o__210908.jpg,2024-05-08 11:05:49,uk
16088635,Natural Toothpaste Kids,The Humble Co.,9.5,gbp/£,False,,0,9.5,0.0,/humble/natural-toothpaste-kids-natural-toothpaste-for-kids-with-strawberry-flavour/,/humble/7350075693229_01-o__210816.jpg,2024-05-08 11:05:49,uk
16148563,Gingival Set,Vitis,11.8,gbp/£,False,,0,11.8,0.0,/vitis/gingival-gift-set/,/vitis/2800010517943_01-o__220926.jpg,2024-05-08 11:05:49,uk
419128,Pronamel Whitening,Sensodyne,5.0,gbp/£,True,teeth,15,4.25,0.75,/sensodyne/pronamel-whitening-whitening-toothpaste-for-sensitive-teeth/,/sensodyne/5999518582021_01-o__230315.jpg,2024-05-08 11:05:49,uk
16120168,Toothpaste Good On Ya,HAAN,6.1,gbp/£,False,,0,6.1,0.0,/haan/toothpaste-good-on-ya-fluoride-free-toothpaste-refillable/,/haan/5060917120074_01-o__220405.jpg,2024-05-08 11:05:49,uk
16181193,Advanced White Volcanic Ash and Baking Soda,Colgate,2.8,gbp/£,False,,0,2.8,0.0,/colgate/advanced-white-volcanic-ash-and-baking-soda-organic-toothpaste/,/colgate/8718951555488_01-o__230426.jpg,2024-05-08 11:05:49,uk
16115806,Complete Care,Meridol,6.5,gbp/£,False,,0,6.5,0.0,/meridol/complete-care-sensitive-toothpaste/,/meridol/8718951478527_01-o__230807.jpg,2024-05-08 11:05:49,uk
16077132,Diamond Series,White Glo,16.0,gbp/£,True,teeth,15,13.6,2.4,/white-glo/diamond-series-teeth-whitening-kit/,/white-glo/9319871000790_01-o__210524.jpg,2024-05-08 11:05:49,uk
16187460,Prevent,Curasept,6.4,gbp/£,False,,0,6.4,0.0,/curasept/prevent-toothpaste/,/curasept/8056746071899_01-o__230606.jpg,2024-05-08 11:05:49,uk
16212047,Professional Active,Splat,3.4,gbp/£,False,,0,3.4,0.0,/splat/professional-active-refreshing-toothpaste/,/splat/7640168930011_01-o__231101.jpg,2024-05-08 11:05:49,uk
539371,Ultra Clean,Parodontax,4.0,gbp/£,True,teeth,15,3.4,0.6,/parodontax/ultra-clean-toothpaste-against-gum-bleeding-and-periodontal-disease/,/parodontax/5054563011251_01-o__160422.jpg,2024-05-08 11:05:49,uk
16145062,Professional White Plus,Splat,4.8,gbp/£,True,teeth,15,4.08,0.72,/splat/professional-white-plus-bio-active-toothpaste-for-gentle-teeth-whitening-and-enamel-protection/,/splat/7640168930134_01-o__220908.jpg,2024-05-08 11:05:49,uk
16139587,Lasting Freshness,Blend-a-med,1.7,gbp/£,False,,0,1.7,0.0,/blend-a-med/lasting-freshness-refreshing-toothpaste/,/blend-a-med/8006540391365_01-o__220816.jpg,2024-05-08 11:05:49,uk
473373,Desensitizing Enamel-Repair Shock Treatment,Biorepair,8.1,gbp/£,True,teeth,15,6.88,1.22,/biorepair/desensibility-and-enamel-repair-treatment-cosmetic-set-i/,/biorepair/brpderw_kset10__150318.jpg,2024-05-08 11:05:49,uk
16186853,Daycare Protection Booster Frozen Mint,Curasept,6.2,gbp/£,False,,0,6.2,0.0,/curasept/daycare-protection-booster-frozen-mint-gel-toothpaste/,/curasept/8056746073282_01-o__230511.jpg,2024-05-08 11:05:49,uk
16139602,3D White Arctic Fresh,Blend-a-med,1.7,gbp/£,True,teeth,15,1.44,0.26,/blend-a-med/3d-white-arctic-fresh-whitening-toothpaste/,/blend-a-med/8006540793039_01-o__230221.jpg,2024-05-08 11:05:49,uk
16163734,Sensitive CBD,Ecodenta,3.2,gbp/£,False,,0,3.2,0.0,/ecodenta/sensitive-cbd-bioactive-toothpaste-with-cbd/,/ecodenta/4770001005811_01-o__230105.jpg,2024-05-08 11:05:49,uk
16237092,Total Original XL,Colgate,4.4,gbp/£,False,,0,4.4,0.0,/colgate/total-original-xl-toothpaste-for-complete-tooth-protection/,/colgate/8714789710020_01-o__240404.jpg,2024-05-08 11:05:49,uk
16185632,White Now Gold,Signal,4.1,gbp/£,True,teeth,15,3.48,0.62,/signal/white-now-gold-toothpaste/,/signal/8720181327155_01-o__230411.jpg,2024-05-08 11:05:49,uk
16129193,Gum And Sens Original,Parodontax,6.0,gbp/£,True,teeth,15,5.1,0.9,/parodontax/gum-and-sens-original-complex-protection-toothpaste-for-fresh-breath/,/parodontax/5054563120410_01-o__220427.jpg,2024-05-08 11:05:49,uk
16214776,Kids Sweet Orange,Truthpaste,7.4,gbp/£,False,,0,7.4,0.0,/truthpaste/kids-sweet-orange-natural-toothpaste-for-kids/,/truthpaste/5060655080043_01-o__231127.jpg,2024-05-08 11:05:49,uk
16216315,Limited Edition Black is White,Curaprox,14.5,gbp/£,True,teeth,15,12.32,2.18,/curaprox/limited-edition-black-is-white-travel-setfor-teeth-tongue-and-gums/,/curaprox/7612412430332_01__231211.jpg,2024-05-08 11:05:49,uk
86972,Dental Care,Weleda,5.1,gbp/£,True,teeth,15,4.34,0.76,/weleda/dental-care-toothpaste-to-treat-bleeding-gums/,/weleda/4001638098083_01-o__211012.jpg,2024-05-08 11:05:49,uk
16195996,Max White Ultra Multi Protect,Colgate,6.5,gbp/£,True,teeth,15,5.52,0.98,/colgate/max-white-ultra-multi-protect-whitening-toothpaste/,/colgate/8718951563544_01-o__230630.jpg,2024-05-08 11:05:49,uk
16129203,Nourish Healthy White,Sensodyne,6.0,gbp/£,False,,0,6.0,0.0,/sensodyne/nourish-healthy-white-bioactive-toothpaste-with-fluoride/,/sensodyne/5054563120175_01-o__220601.jpg,2024-05-08 11:05:49,uk
16221592,Beauty,Perl Weiss,4.2,gbp/£,True,teeth,15,3.57,0.63,/perl-weiss/beauty-whitening-toothpaste/,/perl_weiss/4008890009413_01__240111.jpg,2024-05-08 11:05:49,uk
15959155,Flavour Collection Classic,Marvis,9.6,gbp/£,True,teeth,15,8.16,1.44,/marvis/marvis-flavour-collection-cosmetic-set-ii/,/marvis/8004395110490_01-o__190716.jpg,2024-05-08 11:05:49,uk
16184294,Toothpaste Good On Ya,HAAN,5.8,gbp/£,False,,0,5.8,0.0,/haan/toothpaste-good-on-ya-fluoride-toothpaste-refillable/,/haan/5060669781066_01-o__230515.jpg,2024-05-08 11:05:49,uk
16071710,Complete Care,Lavera,4.8,gbp/£,False,,0,4.8,0.0,/lavera/complete-care-mint-toothpaste/,/lavera/4021457629183_01-o__210325.jpg,2024-05-08 11:05:49,uk
16146137,Complete Protection Whitening,Sensodyne,6.0,gbp/£,False,,0,6.0,0.0,/sensodyne/complete-protection-whitening-whitening-toothpaste-5023271/,/sensodyne/5054563119698_01-o__220920.jpg,2024-05-08 11:05:49,uk
16214399,Baby Shark,Corsair,2.0,gbp/£,False,,0,2.0,0.0,/corsair/baby-shark-toothpaste-for-children/,/corsair/5013692251235_01__231002.jpg,2024-05-08 11:05:49,uk
505999,Ortho,G.U.M,5.5,gbp/£,True,teeth,15,4.68,0.82,/gum/ortho-toothpaste-user-fixed-braces/,/gum/gumortw_ktps40_01__151102.jpg,2024-05-08 11:05:49,uk
16141122,Crystal Combo Pack,Swissdent,15.1,gbp/£,True,teeth,15,12.84,2.26,/swissdent/crystal-dental-care-set/,/swissdent/7640126890050_01-o__220829.jpg,2024-05-08 11:05:49,uk
16073220,Toothpaste,L.O.L. Surprise,2.3,gbp/£,False,,0,2.3,0.0,/ep-line/lol-toothpaste-for-children-with-strawberry-flavour/,/ep-line/8412428014040_01-o__210413.jpg,2024-05-08 11:05:49,uk
16145058,Professional Medical Herbs,Splat,4.6,gbp/£,True,teeth,15,3.91,0.69,/splat/professional-medical-herbs-bio-active-toothpaste-for-protection-of-teeth-and-gums/,/splat/7640168930097_01-o__220908.jpg,2024-05-08 11:05:49,uk
16137555,Max White Ultra Freshness Pearls,Colgate,6.5,gbp/£,True,teeth,15,5.52,0.98,/colgate/max-white-ultra-freshness-pearls-whitening-toothpaste/,/colgate/8718951505100_01-o__240229.jpg,2024-05-08 11:05:49,uk
610178,Dental Care,Weleda,4.4,gbp/£,False,,0,4.4,0.0,/weleda/dental-care/,/weleda/4001638081863_01-o__121109.jpg,2024-05-08 11:05:49,uk
15947269,Green Multifunctional,Ecodenta,3.2,gbp/£,False,,0,3.2,0.0,/ecodenta/green-multifunctional-toothpaste-for-complete-protection-of-teeth/,/ecodenta/4770001335314_01-o__170112.jpg,2024-05-08 11:05:49,uk
16016239,Rapid Whitening,Sensodyne,5.7,gbp/£,True,teeth,15,4.85,0.85,/sensodyne/rapid-whitening-whitening-toothpaste-for-sensitive-teeth-755952/,/sensodyne/8596149002408_01-o__210908.jpg,2024-05-08 11:05:49,uk
16121175,ADS Protective,Curasept,5.9,gbp/£,False,,0,5.9,0.0,/curasept/ads-protective-anti-plaque-toothpaste-for-healthy-gums/,/curasept/8056746070250_01-o__220203.jpg,2024-05-08 11:05:49,uk
15947271,Green Sensitivity Relief,Ecodenta,3.1,gbp/£,False,,0,3.1,0.0,/ecodenta/green-sensitivity-relief-sensitive-toothpaste/,/ecodenta/4770001333884_01-o__170112.jpg,2024-05-08 11:05:49,uk
622022,Royal Tooth Serum,Soaphoria,7.3,gbp/£,False,,0,7.3,0.0,/soaphoria/royal-tooth-serum-dental-serum-with-activated-charcoal/,/soaphoria/8586017854178_01-o__240415.jpg,2024-05-08 11:05:49,uk
612614,Activital Q10,G.U.M,7.4,gbp/£,True,teeth,15,6.29,1.11,/gum/activital-q10-complex-protection-toothpaste-against-bad-breath/,/gum/gumacqw_ktps10_01__170328.jpg,2024-05-08 11:05:49,uk
16197047,Naturals Mix,Colgate,8.1,gbp/£,True,teeth,15,6.88,1.22,/colgate/naturals-mix-natural-toothpaste/,/colgate/8590232001217_01-o__230814.jpg,2024-05-08 11:05:49,uk
16069001,Anti Caries Anti Carries,Sensodyne,3.8,gbp/£,True,teeth,15,3.23,0.57,/sensodyne/anti-caries-toothpaste-against-dental-caries/,/sensodyne/5054563096029_01-o__221027.jpg,2024-05-08 11:05:49,uk
16231115,Max Fresh Cooling Crystals,Colgate,3.7,gbp/£,False,,0,3.7,0.0,/colgate/max-fresh-cooling-crystals-toothpaste/,/colgate/8718951313675_01-o__240312.jpg,2024-05-08 11:05:49,uk
16210720,Mickey Toothpaste,Disney,2.6,gbp/£,False,,0,2.6,0.0,/disney/mickey-toothpaste-toothpaste-for-children/,/disney/8056234640361_01-o__231108.jpg,2024-05-08 11:05:49,uk
16221590,Bleaching Toothpaste for Smokers,Perl Weiss,4.2,gbp/£,True,teeth,15,3.57,0.63,/perl-weiss/bleaching-toothpaste-for-smokers-whitening-toothpaste-for-smokers/,/perl_weiss/4008890008928_01__240111.jpg,2024-05-08 11:05:49,uk
16156105,Natural Toothpaste Sensitive,BEN&ANNA,6.4,gbp/£,True,teeth,15,5.44,0.96,/benanna/natural-toothpaste-sensitive-sensitive-toothpaste/,/benanna/4260491220523_01-o__221101.jpg,2024-05-08 11:05:49,uk
16214868,Charcoal,Truthpaste,7.4,gbp/£,False,,0,7.4,0.0,/truthpaste/charcoal-natural-toothpaste/,/truthpaste/5060655080128_01-o__231127.jpg,2024-05-08 11:05:49,uk
577245,Natural,Jack N’ Jill,4.9,gbp/£,False,,0,4.9,0.0,/jack-n-jill/natural/,/jack-n-jill/9312657008027_01-o__230602.jpg,2024-05-08 11:05:49,uk
16129195,Gum And Sens Whitening,Parodontax,6.0,gbp/£,False,,0,6.0,0.0,/parodontax/gum-and-sens-whitening-whitening-toothpaste-for-teeth-5023272/,/parodontax/5054563120434_01-o__220427.jpg,2024-05-08 11:05:49,uk
16196474,Natural Extracts Aloe Vera,Colgate,3.4,gbp/£,False,,0,3.4,0.0,/colgate/natural-extracts-aloe-vera-herbal-toothpaste/,/colgate/6920354835834_01-o__230630.jpg,2024-05-08 11:05:49,uk
534474,Advanced White,Colgate,2.1,gbp/£,False,,0,2.1,0.0,/colgate/advanced-white-whitening-toothpaste-against-stains-on-tooth-enamel/,/colgate/8718951312173_01-o__240229.jpg,2024-05-08 11:05:49,uk
16237692,Aligner,Curaprox,19.2,gbp/£,False,,0,19.2,0.0,/curaprox/aligner-nourishing-protective-foam/,/curaprox/7612412431353_01-o__240411.jpg,2024-05-08 11:05:49,uk
405731,SensiVital,G.U.M,6.6,gbp/£,True,teeth,15,5.61,0.99,/gum/sensivital-toothpaste-for-sensitive-teeth/,/gum/gumsevu_ktps10__131107.jpg,2024-05-08 11:05:49,uk
16137904,Eco Toothpaste,Woobamboo,4.5,gbp/£,False,,0,4.5,0.0,/woobamboo/eco-toothpaste-toothpaste-for-children/,/woobamboo/860002270500_01-o__220727.jpg,2024-05-08 11:05:49,uk
16186665,White Now Time Correct,Signal,4.1,gbp/£,True,teeth,15,3.48,0.62,/signal/white-now-time-correct-toothpaste/,/signal/8720181327186_01-o__230503.jpg,2024-05-08 11:05:49,uk
472307,Hydral,G.U.M,8.8,gbp/£,True,teeth,15,7.48,1.32,/gum/hydral-moisturizing-gel-on-the-teeth-tongue-and-gums/,/gum/gumhydu_ktps10__150309.jpg,2024-05-08 11:05:49,uk
418253,Repair & Protect Extra Fresh,Sensodyne,5.4,gbp/£,True,teeth,15,4.59,0.81,/sensodyne/repair-protect-extra-fresh-toothpaste-for-protection-of-teeth-and-gums/,/sensodyne/5054563103482_01-o__210908.jpg,2024-05-08 11:05:49,uk
491158,Oral Care Toothpaste,Chicco,3.5,gbp/£,False,,0,3.5,0.0,/chicco/oral-care-toothpaste-for-children-12m/,/chicco/cicorad_ktps10_01__150803.jpg,2024-05-08 11:05:49,uk
16142868,Biocare Combo Pack,Swissdent,10.5,gbp/£,False,,0,10.5,0.0,/swissdent/biocare-combo-pack-dental-care-set/,/swissdent/7640126890067_01-o__220829.jpg,2024-05-08 11:05:49,uk
